Temperature (K)	Pressure (MPa)	Density (l, mol/l)	Volume (l, l/mol)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, mol/l)	Volume (v, l/mol)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
403.414373333	0.272424151286	51.8787441137	0.0192757171956	9.85832006589	9.86357123678	29.4988732030	65.1388968715	76.7813208721	1503.83167885	-0.158504646333	212.476699250	0.682953750161	0.0528777643318	0.0837136976223	11.9454764083	45.7553084758	49.0095447480	126.535508729	29.8567751612	40.3655485756	486.073535217	47.4720106684	13.2817827098	0.0278260141091
404.037600000	0.277533421191	51.8493008331	0.0192866631552	9.90613967975	9.91149237336	29.6173263943	65.0845987251	76.8033979651	1502.77219570	-0.158056534304	211.390033787	0.682958011655	0.0527494551931	0.0851845675456	11.7392155506	45.7669321740	49.0249568278	126.423822756	29.9034500300	40.4412739115	486.324282633	47.1692911669	13.3033166897	0.0278998761606
404.660826667	0.282720130831	51.8197656174	0.0192976557899	9.95397228172	9.95942811749	29.7356293054	65.0304043018	76.8256934903	1501.70328210	-0.157606355128	210.313971793	0.682957889321	0.0526209903069	0.0866761549231	11.5371984473	45.7785146095	49.0403128640	126.312520794	29.9505094651	40.5177176500	486.573530136	46.8693045822	13.3248459877	0.0279740425320
405.284053333	0.287985145144	51.7901384865	0.0193086952309	10.0018179932	10.0073786106	29.8537827020	64.9763141698	76.8482087801	1500.62497020	-0.157154087246	209.248373138	0.682953395272	0.0524923701499	0.0881886756945	11.3393243761	45.7900555076	49.0556124839	126.201599874	29.9979539217	40.5948831577	486.821273116	46.5720058440	13.3463705504	0.0280485150102
405.907280000	0.293329334601	51.7604194565	0.0193197816111	10.0496769363	10.0553439950	29.9717873480	64.9223288821	76.8709451743	1499.53729176	-0.156699708978	208.193099937	0.682944541557	0.0523635952004	0.0897223472637	11.1454953030	45.8015545934	49.0708553144	126.091057048	30.0457837896	40.6727737479	487.067506999	46.2773509068	13.3678903264	0.0281232953864
406.530506667	0.298753575258	51.7306085402	0.0193309150660	10.0975492335	10.1033244135	30.0896440051	64.8684489777	76.8939040206	1498.44027810	-0.156243198520	207.148016501	0.682931340167	0.0522346659384	0.0912773885058	10.9556158033	45.8130115917	49.0860409821	125.980889383	30.0939993930	40.7513926800	487.312227254	45.9852967304	13.3894052671	0.0281983854562
407.153733333	0.304258748717	51.7007057463	0.0193420957328	10.1454350082	10.1513200101	30.2073534333	64.8146749813	76.9170866745	1497.33396018	-0.155784533937	206.112989298	0.682913803030	0.0521055828455	0.0928540197743	10.7695929851	45.8244262273	49.1011691131	125.871093967	30.1426009894	40.8307431594	487.555429387	45.6958012608	13.4109153260	0.0282737870194
407.776960000	0.309845742184	51.6707110801	0.0193533237514	10.1933343842	10.1993309292	30.3249163905	64.7610074036	76.9404945000	1496.21836853	-0.155323693164	205.087886910	0.682891942011	0.0519763464050	0.0944524629090	10.5873364145	45.8357982244	49.1162393335	125.761667904	30.1915887705	40.9108283371	487.797108947	45.4088234109	13.4324204593	0.0283495018805
408.400186667	0.315515448378	51.6406245433	0.0193645992636	10.2412474859	10.2473573162	30.4423336327	64.7074467418	76.9641288694	1495.09353332	-0.154860653999	204.072579994	0.682865768917	0.0518469571017	0.0960729412438	10.4087580442	45.8471273072	49.1312512686	125.652608314	30.2409628609	40.9916513106	488.037261518	45.1243230418	13.4539206257	0.0284255318482
409.023413333	0.321268765615	51.6104461337	0.0193759224132	10.2891744385	10.2953993172	30.5596059141	64.6539934795	76.9879911637	1493.95948430	-0.154395394105	203.066941242	0.682835295489	0.0517174154225	0.0977156796138	10.2337721434	45.8584131996	49.1462045437	125.543912338	30.2907233189	41.0732151229	488.275882726	44.8422609448	13.4754157863	0.0285018787359
409.646640000	0.327106597739	51.5801758458	0.0193872933467	10.3371153676	10.3434570791	30.6767339869	64.6006480870	77.0120827729	1492.81625088	-0.153927891003	202.070845341	0.682800533409	0.0515877218555	0.0993809043640	10.0622952307	45.8696556253	49.1610987836	125.435577131	30.3408701358	41.1555227633	488.512968236	44.5625988227	13.4969059045	0.0285785443618
410.269866667	0.333029854161	51.5498136703	0.0193987122125	10.3850703995	10.3915307498	30.7937186015	64.5474110218	77.0364050963	1491.66386205	-0.153458122071	201.084168940	0.682761494295	0.0514578768909	0.101068843357	9.89424600882	45.8808543076	49.1759336129	125.327599869	30.3914032360	41.2385771674	488.748513749	44.2852992720	13.5183909464	0.0286555305483
410.893093333	0.339039449836	51.5193595943	0.0194101791613	10.4330396611	10.4396204776	30.9105605065	64.4942827286	77.0609595424	1490.50234647	-0.152986064538	200.106790607	0.682718189703	0.0513278810203	0.102779725981	9.72954530142	45.8920089698	49.1907086559	125.219977742	30.4423224772	41.3223812174	488.982515007	44.0103257656	13.5398708806	0.0287328391229
411.516320000	0.345136305244	51.4888136012	0.0194216943460	10.4810232801	10.4877264120	31.0272604487	64.4412636396	77.0857475296	1489.33173240	-0.152511695486	199.138590796	0.682670631124	0.0511977347374	0.104513783159	9.56811599172	45.9031193349	49.2054235364	125.112707958	30.4936276503	41.4069377423	489.214967787	43.7376426347	13.5613456781	0.0288104719178
412.139546667	0.351321346421	51.4581756711	0.0194332579218	10.5290213846	10.5358487030	31.1438191729	64.3883541745	77.1107704862	1488.15204776	-0.152034991843	198.179451814	0.682618829989	0.0510674385372	0.106271247357	9.40988296339	45.9141851256	49.2200778780	125.005787741	30.5453184797	41.4922495187	489.445867904	43.4672150519	13.5828153124	0.0288884307699
412.762773333	0.357595504937	51.4274457801	0.0194448700462	10.5770341034	10.5839875015	31.2602374224	64.3355547411	77.1360298506	1486.96332009	-0.151555930378	197.229257780	0.682562797664	0.0509369929168	0.108052352591	9.25477304311	45.9252060645	49.2346713040	124.899214335	30.5973946233	41.5783192709	489.675211211	43.1990090142	13.6042797595	0.0289667175214
413.386000000	0.363959717895	51.3966239011	0.0194565308789	10.6250615660	10.6321429594	31.3765159384	64.2828657355	77.1615270717	1485.76557659	-0.151074487706	196.287894598	0.682502545452	0.0508063983750	0.109857334438	9.10271494494	45.9361818739	49.2492034374	124.792984996	30.6498556730	41.6651496716	489.902993594	42.9329913264	13.6257389981	0.0290453340192
414.009226667	0.370414927922	51.3657100031	0.0194682405819	10.6731039023	10.6803152293	31.4926554606	64.2302875418	77.1872636091	1484.55884411	-0.150590640274	195.355249921	0.682438084591	0.0506756554122	0.111686430045	8.95363921645	45.9471122758	49.2636739008	124.687097000	30.7027011547	41.7527433426	490.129210978	42.6691295838	13.6471930091	0.0291242821155
414.632453333	0.376962083147	51.3347040517	0.0194799993196	10.7211612433	10.7285044644	31.6086567270	64.1778205329	77.2132409335	1483.34314915	-0.150104364367	194.431213119	0.682369426256	0.0505447645308	0.113539878138	8.80747818653	45.9579969922	49.2780823166	124.581547639	30.7559305288	41.8411028556	490.353859319	42.4073921566	13.6686417762	0.0292035636675
415.255680000	0.383602137225	51.3036060090	0.0194918072586	10.7692337201	10.7767108190	31.7245204737	64.1254650707	77.2394605267	1482.11851786	-0.149615636100	193.515675245	0.682296581557	0.0504137262349	0.115417919027	8.66416591484	45.9688357447	49.2924283069	124.476334219	30.8095431907	41.9302307327	490.576934609	42.1477481734	13.6900852856	0.0292831805378
415.878906667	0.390336049330	51.2724158332	0.0195036645680	10.8173214648	10.8249344482	31.8402474352	64.0732215056	77.2659238821	1480.88497608	-0.149124431415	192.608529009	0.682219561541	0.0502825410304	0.117320794624	8.52363814278	45.9796282546	49.3067114932	124.371454063	30.8635384710	42.0201294474	490.798432873	41.8901675051	13.7115235259	0.0293631345944
416.502133333	0.397164784149	51.2411334793	0.0195155714189	10.8654246101	10.8731755078	31.9558383443	64.0210901779	77.2926325048	1479.64254927	-0.148630726079	191.709668744	0.682138377189	0.0501512094250	0.119248748444	8.38583224600	45.9903742433	49.3209314971	124.266904513	30.9179156363	42.1108014257	491.018350169	41.6346207491	13.7329564884	0.0294434277106
417.125360000	0.404089311835	51.2097588985	0.0195275279851	10.9135432892	10.9214341546	32.0712939323	63.9690714168	77.3195879120	1478.39126260	-0.148134495682	190.818990378	0.682053039417	0.0500197319285	0.121202025621	8.25068718840	46.0010734315	49.3350879396	124.162682922	30.9726738896	42.2022490467	491.236682584	41.3810792141	13.7543841669	0.0295240617656
417.748586667	0.411110608061	51.1782920385	0.0195395344426	10.9616776362	10.9697105461	32.1866149287	63.9171655414	77.3467916332	1477.13114090	-0.147635715628	189.936391402	0.681963559077	0.0498881090521	0.123180872914	8.11814347752	46.0117255400	49.3491804414	124.058786661	31.0278123710	42.2944746443	491.453426239	41.1295149041	13.7758065577	0.0296050386440
418.371813333	0.418229653997	51.1467328435	0.0195515909698	11.0098277856	11.0180048407	32.3018020614	63.8653728607	77.3742452105	1475.86220867	-0.147134361139	189.061770846	0.681869946955	0.0497563413092	0.125185538719	7.98814312126	46.0223302892	49.3632086229	123.955213119	31.0833301581	42.3874805074	491.668577282	40.8799005038	13.7972236598	0.0296863602361
418.995040000	0.425447436254	51.1150812541	0.0195636977476	11.0579938727	11.0663171977	32.4168560568	63.8136936738	77.4019501990	1474.58449009	-0.146630407246	188.195029249	0.681772213771	0.0496244292150	0.127216273080	7.86062958605	46.0328873994	49.3771721042	123.851959695	31.1392262672	42.4812688821	491.882131892	40.6322093630	13.8186354748	0.0297680284384
419.618266667	0.432764946971	51.0833372072	0.0195758549592	11.1061760335	11.1146477773	32.5317776397	63.7621282698	77.4299081668	1473.29800903	-0.146123828791	187.336068631	0.681670370180	0.0494923732865	0.129273327698	7.73554775612	46.0433965905	49.3910705049	123.749023809	31.1954996536	42.5758419725	492.094086273	40.3864154821	13.8400420067	0.0298500451532
420.241493333	0.440183183723	51.0515006364	0.0195880627902	11.1543744045	11.1629967404	32.6465675332	63.7106769287	77.4581206955	1472.00278905	-0.145614600415	186.484792469	0.681564426770	0.0493601740427	0.131356955942	7.61284389417	46.0538575820	49.4049034445	123.646402892	31.2521492127	42.6712019417	492.304436658	40.1424934972	13.8614432623	0.0299324122890
420.864720000	0.447703149550	51.0195714714	0.0196003214288	11.2025891232	11.2113642488	32.7612264591	63.6593399210	77.4865893805	1470.69885340	-0.145102696565	185.641105667	0.681454394066	0.0492278320046	0.133467412861	7.49246560314	46.0642700935	49.4186705419	123.544094391	31.3091737805	42.7673509140	492.513179305	39.9004186658	13.8828392509	0.0300151317604
421.487946667	0.455325852971	50.9875496387	0.0196126310655	11.2508203274	11.2597504654	32.8757551377	63.6081175080	77.5153158314	1469.38622502	-0.144588091482	184.804914534	0.681340282522	0.0490953476948	0.135604955193	7.37436178918	46.0746338440	49.4323714157	123.442095770	31.3665721352	42.8642909759	492.720310497	39.6601668524	13.9042299845	0.0300982054886
422.111173333	0.463052307922	50.9554350610	0.0196249918935	11.2990681559	11.3081555537	32.9901542875	63.5570099421	77.5443016717	1468.06492653	-0.144070759202	183.976126757	0.681222102529	0.0489627216382	0.137769841379	7.25848262571	46.0849485523	49.4460056841	123.340404505	31.4243429972	42.9620241773	492.925826539	39.4217145143	13.9256154776	0.0301816354012
422.734400000	0.470883533823	50.9232276576	0.0196374041081	11.3473327480	11.3565796782	33.1044246259	63.5060174672	77.5735485400	1466.73498029	-0.143550673552	183.154651376	0.681099864410	0.0488299543615	0.139962331573	7.14477951860	46.0952139369	49.4595729650	123.239018089	31.4824850310	43.0605525341	493.129723760	39.1850386879	13.9469957475	0.0302654234324
423.357626667	0.478820555511	50.8909273440	0.0196498679075	11.3956142437	11.4050230043	33.2185668686	63.4551403185	77.6030580896	1465.39640833	-0.143027808143	182.340398764	0.680973578422	0.0486970463932	0.142182687653	7.03320507233	46.1054297159	49.4730728757	123.137934027	31.5409968455	43.1598780289	493.331998508	38.9501169747	13.9683708139	0.0303495715234
423.980853333	0.486864403246	50.8585340323	0.0196623834923	11.4439127838	11.4534856984	33.3325817300	63.4043787229	77.6328319890	1464.04923240	-0.142502136372	181.533280598	0.680843254753	0.0485639982642	0.144431173234	6.92371305729	46.1155956074	49.4865050332	123.037149839	31.5998769956	43.2600026131	493.532647154	38.7169275275	13.9897406994	0.0304340816221
424.604080000	0.495016112728	50.8260476310	0.0196749510657	11.4922285097	11.5019679275	33.4464699231	63.3537328991	77.6628719223	1462.69347396	-0.141973631413	180.733209838	0.680708903526	0.0484308105071	0.146708053680	6.81625837790	46.1257113286	49.4998690542	122.936663062	31.6591239830	43.3609282088	493.731666084	38.4854490375	14.0111054291	0.0305189556835
425.227306667	0.503276725040	50.7934680450	0.0196875708332	11.5405615637	11.5504698599	33.5602321594	63.3032030580	77.6931795897	1461.32915417	-0.141442266218	179.940100709	0.680570534795	0.0482974836564	0.149013596116	6.71079704178	46.1357765969	49.5131645545	122.836471243	31.7187362576	43.4626567106	493.929051704	38.2556607208	14.0324650309	0.0306041956700
425.850533333	0.511647286736	50.7607951757	0.0197002430033	11.5889120886	11.5989916645	33.6738691493	63.2527894027	77.7237567071	1459.95629392	-0.140908013507	179.153868669	0.680428158548	0.0481640182490	0.151348069441	6.60728612987	46.1457911290	49.5263911500	122.736571945	31.7787122183	43.5651899873	494.124800434	38.0275423054	14.0538195353	0.0306898035513
426.473760000	0.520128849697	50.7280289208	0.0197129677867	11.6372802280	11.6475335112	33.7873816015	63.2024921285	77.7546050074	1458.57491381	-0.140370845771	178.374430399	0.680281784704	0.0480304148235	0.153711744341	6.50568376729	46.1557546413	49.5395484557	122.636962745	31.8390502148	43.6685298842	494.318908711	37.8010740181	14.0751689755	0.0307757813046
427.096986667	0.528722471266	50.6951691745	0.0197257453971	11.6856661262	11.6960955711	33.9007702238	63.1523114236	77.7857262400	1457.18503418	-0.139830735264	177.601703772	0.680131423113	0.0478966739207	0.156104893300	6.40594909524	46.1656668499	49.5526360863	122.537641232	31.8997485483	43.7726782246	494.511372983	37.5762365720	14.0965133873	0.0308621309150
427.720213333	0.537429214138	50.6622158273	0.0197385760506	11.7340699284	11.7446780158	34.0140357223	63.1022474689	77.8171221715	1455.78667505	-0.139287654001	176.835607837	0.679977083560	0.0477627960835	0.158527790617	6.30804224361	46.1755274703	49.5656536560	122.438605011	31.9608054732	43.8776368127	494.702189711	37.3530111543	14.1178528094	0.0309488543753
428.343440000	0.546250146364	50.6291687663	0.0197514599660	11.7824917802	11.7932810181	34.1271788021	63.0523004382	77.8487945860	1454.37985621	-0.138741573753	176.076062799	0.679818775759	0.0476287818567	0.160980712416	6.21192430443	46.1853362177	49.5786007782	122.339851699	32.0222191981	43.9834074349	494.891355368	37.1313794133	14.1391872831	0.0310359536866
428.966666667	0.555186341420	50.5960278747	0.0197643973649	11.8309318283	11.8419047518	34.2402001670	63.0024704985	77.8807452854	1452.96459715	-0.138192466042	175.322989998	0.679656509358	0.0474946317876	0.163463936660	6.11755730610	46.1950928069	49.5914770660	122.241378924	32.0839878875	44.0899918622	495.078866434	36.9113234467	14.1605168525	0.0311234308581
429.589893333	0.564238878100	50.5627930324	0.0197773884714	11.8793902200	11.8905493915	34.3531005195	62.9527578101	77.9129760899	1451.54091712	-0.137640302141	174.576311888	0.679490293933	0.0473603464251	0.165977743169	6.02490418841	46.2047969520	49.6042821320	122.143184331	32.1461096629	44.1973918530	495.264719398	36.6928257897	14.1818415643	0.0312112879075
430.213120000	0.573408840588	50.5294641155	0.0197904335125	11.9278671033	11.9392151128	34.4658805610	62.9031625268	77.9454888378	1450.10883507	-0.137085053065	173.835952019	0.679334399514	0.0472259263206	0.168522413628	5.93392877822	46.2144483671	49.6170155879	122.045265576	32.2085826045	44.3056091544	495.448910755	36.4758694029	14.2031614681	0.0312995268612
430.836346667	0.582697318393	50.4960409964	0.0198035327180	11.9763626270	11.9879020924	34.5785409917	62.8536847963	77.9782853867	1448.66836970	-0.136526689570	173.101835020	0.679264417508	0.0470913720274	0.171098231606	5.84459576591	46.2240467652	49.6296770451	121.947620327	32.2714047523	44.4146455055	495.631437005	36.2604376609	14.2244766163	0.0313881497543
431.459573333	0.592105406360	50.4625235441	0.0198166863202	12.0248769408	12.0366105079	34.6910825105	62.8043247596	78.0113676130	1447.21953946	-0.135965182147	172.373886578	0.679136220541	0.0469566841012	0.173705482571	5.75687068250	46.2335918592	49.6422661141	121.850246266	32.3345741078	44.5245026390	495.812294652	36.0465143410	14.2457870638	0.0314771586312
432.082800000	0.601634204693	50.4289116238	0.0198298945545	12.0734101949	12.0853405378	34.8035058154	62.7550825524	78.0447374128	1445.76236253	-0.135400501021	171.652033421	0.678993282987	0.0468218630998	0.176344453900	5.67071987740	46.2430833614	49.6547824049	121.753141087	32.3980886355	44.6351822841	495.991480202	35.8340836117	14.2670928686	0.0315665555453
432.706026667	0.611284818883	50.3952050971	0.0198431576590	12.1219625406	12.1340923616	34.9158116032	62.7059583040	78.0783967021	1444.29685683	-0.134832616143	170.936203301	0.678840912129	0.0466869095830	0.179015434901	5.58611049687	46.2525209834	49.6672255267	121.656302495	32.4619462643	44.7466861688	496.168990161	35.6231300219	14.2883940914	0.0316563425597
